programme_id,event_id,lieu_id,nom_item,type_item,date,heure_debut,heure_fin,scene_salle,prix_item,url,notes,genre,artiste_id,description_item,image_url,billetterie_url,duree_min,public_cible,langue,scraped_at,film_id,form,moods,mood_source,mood_confiance,genres_mood
PTMP_L146_10_08272030,ETMP_L146_1000013045_0827,L146,L'Odyssée,film,2026-08-27,20:30,,Salle 1,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000013045.html,Réal: Christopher Nolan | Langue:VF | Version:DUBBED,fiction,,"L’Odyssée est une épopée mythique tournée à travers le monde qui suit le retour d'Ulysse vers Ithaque. Pour la première fois, la saga fondatrice d'Homère est portée sur les écrans de manière spectaculaire avec la toute dernière technologie IMAX.",https://fr.web.img6.acsta.net/img/a7/70/a770a3822c90a655af05961cda53f3a1.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=20:30&code=VF; DISABLED ACCESS",173,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0002,cine,,pitch,basse,fiction|concert
PTMP_L147_108_08271030,ETMP_L147_276608_0827,L147,Spider-Man: Brand New Day,film,2026-08-27,10:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260827&perft=10:30",145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L147_112_08271050,ETMP_L147_316021_0827,L147,Oklahoma Honey,film,2026-08-27,10:50,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=316021.html,Réal: Andrew Patterson (I) | Langue:VO | Version:ORIGINAL,fiction,,"Au cœur des terres reculées de l’Oklahoma rural, Amziah King, personnage charismatique au talent musical hors du commun, veille sur une bande de marginaux passionnés de bluegrass tout en supervisant la plus importante exploitation apicole de la région.",https://fr.web.img6.acsta.net/img/c5/9b/c59b5f11e1d8c447738dd7b4a8a49476.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.316021&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=10:50",130,tout_public,VO,2026-08-24T15:25:45,F0015,cine,,pitch,basse,fiction|musique|rural
PTMP_L147_102_08271100,ETMP_L147_257425_0827,L147,Tad l'explorateur et la lampe magique,film,2026-08-27,11:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=257425.html,Réal: Enrique Gato | Langue:VF | Version:DUBBED,animation_jeune_public,,"Tad et Sara sont désormais les heureux parents d’Oli, une adorable et intrépide petite fille de deux ans. Le bonheur de la petite famille fait un peu de l’ombre à Momie, qui a l’impression de passer au second plan. Alors qu’en vacances à Londres la bande met la main sur la Lampe Merveilleuse des Mille et Une Nuits, Momie formule un vœu inattendu : voyager dans le temps pour retourner à l’époque de sa jeunesse où tout le monde l’adorait. Tad, Sara et toute l’équipe n’ont alors d’autre choix que d",https://fr.web.img2.acsta.net/img/7a/89/7a89c362c3c4180669ce471a947d2f70.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=11:00",95,tout_public,VF,2026-08-24T15:25:45,F0007,cine,tendre,pitch,haute,animation|famille|jeunesse|voyage|aventure
PTMP_L147_114_08271100,ETMP_L147_320681_0827,L147,La Pat' Patrouille : Le film mission Dino,film,2026-08-27,11:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=320681.html,Réal: Cal Brunker | Langue:VF | Version:DUBBED,animation_jeune_public,,"Lorsqu’une mystérieuse tempête surprend leur navire, la Pat’ Patrouille s’échoue sur une île tropicale encore inexplorée… et peuplée de dinosaures !",https://fr.web.img6.acsta.net/img/bb/35/bb358019448f4fcd5c37b0d19c04fd0d.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=11:00",88,tout_public,VF,2026-08-24T15:25:45,F0008,cine,intense,pitch,haute,animation|famille|jeunesse|action
PTMP_L147_116_08271100,ETMP_L147_313256_0827,L147,Toy Story 5,film,2026-08-27,11:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=313256.html,"Réal: Andrew Stanton, McKenna Harris | Langue:VF | Version:DUBBED",animation_jeune_public,,"Buzz, Woody, Jessie et le reste de la bande verront leur travail remis en question lorsqu'ils découvriront que ce qui obsède les enfants d'aujourd'hui s’appelle... l'électronique !",https://fr.web.img2.acsta.net/img/ba/a6/baa69b8aeb28ddae932549492cb5ed9c.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=11:00",102,tout_public,VF,2026-08-24T15:25:45,F0014,cine,,pitch,basse,animation|famille|jeunesse|electro
PTMP_L147_117_08271100,ETMP_L147_314942_0827,L147,"Vaiana, la légende du bout du monde",film,2026-08-27,11:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=314942.html,Réal: Thomas Kail | Langue:VF | Version:DUBBED,animation_jeune_public,,"Répondant à l’appel de l’océan, Vaiana s’aventure pour la première fois par-delà le récif de son île de Motunui. Accompagnée du célèbre demi-dieu Maui, elle embarque pour un voyage inoubliable destiné à permettre à son peuple de retrouver sa prospérité…",https://fr.web.img4.acsta.net/img/49/13/4913eda52c42338d6920439130cec93a.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.314942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=11:00",116,tout_public,VF,2026-08-24T15:25:45,F0016,cine,,pitch,basse,animation|famille|jeunesse|voyage|aventure
PTMP_L147_119_08271100,ETMP_L147_315380_0827,L147,Des Minions et des monstres,film,2026-08-27,11:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=315380.html,Réal: Pierre Coffin | Langue:VF | Version:DUBBED,animation_jeune_public,,"Une histoire aussi rocambolesque qu’absurde, mais bien sûr totalement véridique, qui raconte comment les Minions, partis à la conquête d’Hollywood, sont devenus des stars de cinéma, pour finalement tout perdre en libérant au passage une bande de monstres déchaînés.",https://fr.web.img2.acsta.net/img/21/c4/21c43d8b03a44dbd5dd9659d6be3f5ef.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.315380&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=11:00",89,tout_public,VF,2026-08-24T15:25:45,F0021,cine,,pitch,basse,animation|famille|jeunesse
PTMP_L147_103_08271330,ETMP_L147_257425_0827,L147,Tad l'explorateur et la lampe magique,film,2026-08-27,13:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=257425.html,Réal: Enrique Gato | Langue:VF | Version:DUBBED,animation_jeune_public,,"Tad et Sara sont désormais les heureux parents d’Oli, une adorable et intrépide petite fille de deux ans. Le bonheur de la petite famille fait un peu de l’ombre à Momie, qui a l’impression de passer au second plan. Alors qu’en vacances à Londres la bande met la main sur la Lampe Merveilleuse des Mille et Une Nuits, Momie formule un vœu inattendu : voyager dans le temps pour retourner à l’époque de sa jeunesse où tout le monde l’adorait. Tad, Sara et toute l’équipe n’ont alors d’autre choix que d",https://fr.web.img2.acsta.net/img/7a/89/7a89c362c3c4180669ce471a947d2f70.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=13:30",95,tout_public,VF,2026-08-24T15:25:45,F0007,cine,tendre,pitch,haute,animation|famille|jeunesse|voyage|aventure
PTMP_L147_105_08271330,ETMP_L147_1000014969_0827,L147,The Dog Stars,film,2026-08-27,13:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000014969.html,Réal: Ridley Scott | Langue:VO | Version:ORIGINAL,fiction,,"Dans un futur proche où une pandémie sans nom a décimé la société américaine, Hig, un pilote vit sur une base aérienne abandonnée du Colorado avec son chien et un ex-marine. Lorsqu'une transmission aléatoire passe par la radio de son Cessna 1956, la voix fait naître au plus profond du pilote l'espoir qu'une vie meilleure existe en dehors de leur périmètre étroitement contrôlé...",https://fr.web.img3.acsta.net/img/49/53/4953b0ca2f415faf7afb40c6cf9c1cf5.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000014969&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=13:30",119,tout_public,VO,2026-08-24T15:25:45,F0005,cine,,pitch,basse,fiction|social
PTMP_L147_118_08271330,ETMP_L147_314942_0827,L147,"Vaiana, la légende du bout du monde",film,2026-08-27,13:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=314942.html,Réal: Thomas Kail | Langue:VF | Version:DUBBED,animation_jeune_public,,"Répondant à l’appel de l’océan, Vaiana s’aventure pour la première fois par-delà le récif de son île de Motunui. Accompagnée du célèbre demi-dieu Maui, elle embarque pour un voyage inoubliable destiné à permettre à son peuple de retrouver sa prospérité…",https://fr.web.img4.acsta.net/img/49/13/4913eda52c42338d6920439130cec93a.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.314942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=13:30",116,tout_public,VF,2026-08-24T15:25:45,F0016,cine,,pitch,basse,animation|famille|jeunesse|voyage|aventure
PTMP_L147_120_08271330,ETMP_L147_188280_0827,L147,Fjord,film,2026-08-27,13:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=188280.html,Réal: Cristian Mungiu | Langue:VO | Version:ORIGINAL,fiction,,"Les Gheorghiu, un couple roumano-norvégien très pieux, s’installent dans un village au bout d’un fjord. Lorsque le corps enseignant découvre des ecchymoses sur le corps d'un de leurs enfants, le village se demande si leur éducation traditionnelle pourrait en être la cause.",https://fr.web.img5.acsta.net/img/7d/a3/7da334b5a024f1960d11cefab25107bc.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.188280&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=13:30",146,tout_public,VO,2026-08-24T15:25:45,F0003,cine,,pitch,basse,fiction|famille|rural|religion
PTMP_L147_123_08271330,ETMP_L147_314503_0827,L147,La fin d’Oak Street,film,2026-08-27,13:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=314503.html,Réal: David Robert Mitchell | Langue:VF | Version:DUBBED,fiction,,"Suite à un étrange événement cosmique, le quartier d’Oak Street se retrouve transporté en un lieu mystérieux. Les Platt, qui ne reconnaissent plus leur environnement familier, ne tardent pas à comprendre qu’il leur faut absolument rester unis s’ils veulent s’en sortir.",https://fr.web.img6.acsta.net/img/2b/1b/2b1bc2ebbf00d185baa83a18177317c6.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=13:30",100,tout_public,VF,2026-08-24T15:25:45,F0006,cine,,pitch,basse,fiction
PTMP_L147_124_08271330,ETMP_L147_1000016503_0827,L147,Insidious : l'invasion du lointain,film,2026-08-27,13:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000016503.html,Réal: Jacob Chase | Langue:VF | Version:DUBBED,fiction,,"Gemma, une jeune mère élève sa fille dans la maison de son enfance. Elle découvre qu'elle peut voyager dans le Lointain, ce royaume purgatoire des âmes perdues au cœur de l'univers d'Insidious. Lorsqu'une entité malveillante s'en prend à elle, Gemma révèle un pouvoir qui change tout : elle ne se contente pas d'entrer dans le Lointain, elle peut ramener dans le monde réel ce qui s'y trouve. Une fois que les démons prennent conscience de son pouvoir, notre monde devient alors leur terrain de jeu.",https://fr.web.img5.acsta.net/img/ec/35/ec35f784920486fc0e3ff35b7aa4fc41.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000016503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=13:30",106,Interdit - 12 ans avec avertissement,VF,2026-08-24T15:25:45,F0010,cine,,pitch,basse,fiction|voyage
PTMP_L147_126_08271350,ETMP_L147_1000013045_0827,L147,L'Odyssée,film,2026-08-27,13:50,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000013045.html,Réal: Christopher Nolan | Langue:VF | Version:DUBBED,fiction,,"L’Odyssée est une épopée mythique tournée à travers le monde qui suit le retour d'Ulysse vers Ithaque. Pour la première fois, la saga fondatrice d'Homère est portée sur les écrans de manière spectaculaire avec la toute dernière technologie IMAX.",https://fr.web.img6.acsta.net/img/a7/70/a770a3822c90a655af05961cda53f3a1.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=13:50",173,Interdit - 12 ans,VF,2026-08-24T15:25:45,F0002,cine,,pitch,basse,fiction|concert
PTMP_L147_109_08271530,ETMP_L147_276608_0827,L147,Spider-Man: Brand New Day,film,2026-08-27,15:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VF | Version:DUBBED,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260827&perft=15:30",145,tout_public,VF,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
PTMP_L147_129_08271530,ETMP_L147_294280_0827,L147,La Bataille de Gaulle - partie 1 : L'Âge de Fer,film,2026-08-27,15:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=294280.html,Réal: Antonin Baudry | Langue:VF | Version:LOCAL,fiction,,"Juin 1940. La France s'effondre et signe l’armistice. Au milieu du chaos, un homme refuse de céder. Seul contre tous, ce général inconnu s'échappe vers Londres pour sauver ce qu'il reste d'un rêve : la liberté.",https://fr.web.img6.acsta.net/img/61/de/61dec3511b1ef0a65757a438ca898bbb.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260827&perft=15:30",160,tout_public,VF,2026-08-24T15:25:45,F0026,cine,,pitch,basse,fiction|histoire|guerre
PTMP_L147_130_08271550,ETMP_L147_1000032856_0827,L147,Tombé du ciel,film,2026-08-27,15:50,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000032856.html,Réal: Mohamed Hamidi | Langue:VF | Version:LOCAL,animation_jeune_public,,"Ilyes mène une vie joyeuse dans la banlieue de Roubaix. Seul problème : le bac. Après avoir échoué deux fois, c’est sa dernière chance de l’avoir et de rendre enfin fier ses parents. Mais un incendie survient pendant le bac blanc, et on l’accuse d’en être à l’origine… Exclu de son lycée, il doit quitter son quartier et aller dans le seul établissement qui l’accepte : le pensionnat catholique de Saint-Albert-le-Grand, en Bourgogne. Entre choc des cultures et quête de rédemption, Ilyes va devoir s",https://fr.web.img5.acsta.net/img/78/a7/78a70db88122966584f6dd674da06a6d.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260827&perft=15:50",92,tout_public,VF,2026-08-24T15:25:45,F0004,cine,,pitch,basse,animation|famille|jeunesse
PTMP_L147_104_08271600,ETMP_L147_257425_0827,L147,Tad l'explorateur et la lampe magique,film,2026-08-27,16:00,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=257425.html,Réal: Enrique Gato | Langue:VF | Version:DUBBED,animation_jeune_public,,"Tad et Sara sont désormais les heureux parents d’Oli, une adorable et intrépide petite fille de deux ans. Le bonheur de la petite famille fait un peu de l’ombre à Momie, qui a l’impression de passer au second plan. Alors qu’en vacances à Londres la bande met la main sur la Lampe Merveilleuse des Mille et Une Nuits, Momie formule un vœu inattendu : voyager dans le temps pour retourner à l’époque de sa jeunesse où tout le monde l’adorait. Tad, Sara et toute l’équipe n’ont alors d’autre choix que d",https://fr.web.img2.acsta.net/img/7a/89/7a89c362c3c4180669ce471a947d2f70.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260827&perft=16:00",95,tout_public,VF,2026-08-24T15:25:45,F0007,cine,tendre,pitch,haute,animation|famille|jeunesse|voyage|aventure
